race_id,row,col,exacta,exacta_reverse,quinella_place,verdict
2017-11-24_3_03,10,6,9999.9,9999.9,930.1,bet placed
2017-12-02_1_02,2,10,9999.9,5741.6,301.1,bet placed
2017-12-10_1_06,12,5,9999.9,8656.0,332.2,bet placed
2017-12-10_1_09,9,2,9999.9,5591.2,363.7,bet placed
2017-12-10_1_09,10,2,9999.9,9107.6,786.5,bet placed
2017-12-22_3_01,5,10,9999.9,7886.4,747.1,bet placed
2017-12-22_3_01,6,10,9999.9,8543.6,554.6,bet placed
2017-12-22_3_01,6,11,9999.9,7323.1,358.7,bet placed
2017-12-22_3_01,10,11,9999.9,7671.8,588.5,bet placed
2017-12-22_3_02,8,12,9999.9,9687.0,437.9,bet placed
2017-12-22_3_03,11,3,9999.9,5722.5,239.9,bet placed
2017-12-24_1_02,1,9,9999.9,9999.9,921.9,bet placed
2017-12-24_1_02,4,9,9999.9,9999.9,470.5,bet placed
2017-12-24_1_02,9,1,9999.9,9999.9,921.9,bet placed
2017-12-24_1_02,9,4,9999.9,9999.9,470.5,bet placed
2017-12-24_1_02,11,9,9999.9,9118.4,731.9,bet placed
2017-12-24_1_02,12,9,9999.9,4797.8,516.3,bet placed
2018-01-06_1_02,2,8,9999.9,8688.1,385.0,bet placed
2018-01-06_1_02,2,9,9999.9,9999.9,504.6,bet placed
2018-01-06_1_02,2,12,9999.9,9999.9,518.3,bet placed
2018-01-06_1_02,8,12,9999.9,9999.9,707.4,bet placed
2018-01-06_1_02,9,2,9999.9,9999.9,504.6,bet placed
2018-01-06_1_02,9,12,9999.9,9999.9,771.3,bet placed
2018-01-06_1_02,12,2,9999.9,9999.9,518.3,bet placed
2018-01-06_1_02,12,8,9999.9,9999.9,707.4,bet placed
2018-01-06_1_02,12,9,9999.9,9999.9,771.3,bet placed
2018-01-14_1_01,6,9,9999.9,9631.0,388.3,bet placed
2018-01-14_1_01,7,9,9999.9,9560.7,735.5,bet placed
2018-01-14_1_01,7,12,9999.9,9999.9,557.9,bet placed
2018-01-14_1_01,9,12,9999.9,9999.9,412.3,bet placed
2018-01-14_1_01,12,7,9999.9,9999.9,557.9,bet placed
2018-01-14_1_01,12,9,9999.9,9999.9,412.3,bet placed
2018-01-20_1_01,2,11,9999.9,6590.7,282.5,bet placed
2018-01-20_1_01,3,11,9999.9,7393.7,692.3,bet placed
2018-01-20_1_01,6,11,9999.9,5374.7,529.9,bet placed
2018-01-20_1_02,3,9,9999.9,9999.9,759.8,bet placed
2018-01-20_1_02,5,3,9999.9,5172.0,224.3,bet placed
2018-01-20_1_02,9,3,9999.9,9999.9,759.8,bet placed
2018-01-20_1_02,9,4,9999.9,9125.8,400.5,bet placed
2018-01-20_1_07,9,4,9999.9,5674.4,375.0,bet placed
2018-01-20_2_02,8,10,9999.9,8894.2,278.1,bet placed
2018-01-21_3_02,1,9,9999.9,8764.3,536.5,bet placed
2018-01-26_2_07,4,10,9999.9,497.5,336.9,bet placed
2018-01-26_3_01,6,12,9999.9,9999.9,748.4,bet placed
2018-01-26_3_01,9,6,9999.9,6796.8,316.3,bet placed
2018-01-26_3_01,12,6,9999.9,9999.9,748.4,bet placed
2018-01-26_3_02,6,12,9999.9,7837.6,631.3,bet placed
2018-01-26_3_09,2,11,9999.9,7743.0,493.4,bet placed
2018-01-26_3_09,4,11,9999.9,9999.9,512.3,bet placed
2018-01-26_3_09,5,11,9999.9,9999.9,1174.2,bet placed
2018-01-26_3_09,8,11,9999.9,5255.5,328.6,bet placed
2018-01-26_3_09,11,4,9999.9,9999.9,512.3,bet placed
2018-01-26_3_09,11,5,9999.9,9999.9,1174.2,bet placed
2018-01-27_1_04,3,7,9999.9,8066.2,392.7,bet placed
2018-01-27_1_04,3,9,9999.9,9999.9,790.1,bet placed
2018-01-27_1_04,8,3,9999.9,7604.3,537.2,bet placed
2018-01-27_1_04,9,3,9999.9,9999.9,790.1,bet placed
2018-01-27_1_04,10,3,9999.9,8014.1,580.2,bet placed
2018-02-03_1_02,4,11,9999.9,9999.9,433.2,bet placed
2018-02-03_1_02,5,11,9999.9,9999.9,550.7,bet placed
2018-02-03_1_02,7,11,9999.9,8763.6,504.7,bet placed
2018-02-03_1_02,11,4,9999.9,9999.9,433.2,bet placed
2018-02-03_1_02,11,5,9999.9,9999.9,550.7,bet placed
2018-02-24_1_01,1,11,9999.9,9212.6,615.4,bet placed
2018-02-24_1_01,2,11,9999.9,6728.3,541.7,bet placed
2018-02-24_1_01,4,11,9999.9,9999.9,977.8,bet placed
2018-02-24_1_01,5,11,9999.9,9999.9,628.8,bet placed
2018-02-24_1_01,11,4,9999.9,9999.9,977.8,bet placed
2018-02-24_1_01,11,5,9999.9,9999.9,628.8,bet placed
2018-02-24_1_02,1,9,9999.9,1812.6,537.5,bet placed
2018-02-25_3_03,3,8,9999.9,4250.2,160.9,bet placed
2018-02-25_3_03,7,8,9999.9,9999.9,273.3,bet placed
2018-02-25_3_03,8,7,9999.9,9999.9,273.3,bet placed
2018-03-03_1_01,5,10,9999.9,9999.9,316.7,bet placed
2018-03-03_1_01,6,8,9999.9,8067.8,385.3,bet placed
2018-03-03_1_01,6,10,9999.9,9999.9,1057.2,bet placed
2018-03-03_1_01,7,10,9999.9,9999.9,821.2,bet placed
2018-03-03_1_01,8,10,9999.9,7470.2,625.9,bet placed
2018-03-03_1_01,10,5,9999.9,9999.9,316.7,bet placed
2018-03-03_1_01,10,6,9999.9,9999.9,1057.2,bet placed
2018-03-03_1_01,10,7,9999.9,9999.9,821.2,bet placed
2018-03-03_1_01,11,10,9999.9,6153.4,264.0,bet placed
2018-03-11_1_01,4,6,9999.9,3987.5,354.0,bet placed
2018-04-06_3_02,10,7,9999.9,6168.1,499.5,bet placed
2018-04-27_3_01,1,10,9999.9,9999.9,464.7,bet placed
2018-04-27_3_01,1,11,9999.9,9999.9,578.0,bet placed
2018-04-27_3_01,3,10,9999.9,4658.5,571.0,bet placed
2018-04-27_3_01,3,11,9999.9,9962.8,393.9,bet placed
2018-04-27_3_01,4,10,9999.9,4791.6,629.2,bet placed
2018-04-27_3_01,6,11,9999.9,9999.9,185.1,bet placed
2018-04-27_3_01,10,1,9999.9,9999.9,464.7,bet placed
2018-04-27_3_01,10,11,9999.9,9999.9,841.4,bet placed
2018-04-27_3_01,11,1,9999.9,9999.9,578.0,bet placed
2018-04-27_3_01,11,6,9999.9,9999.9,185.1,bet placed
2018-04-27_3_01,11,10,9999.9,9999.9,841.4,bet placed
2018-04-29_1_01,1,11,9999.9,6140.6,550.9,bet placed
2018-04-29_1_01,3,11,9999.9,8683.9,389.0,bet placed
2018-04-29_1_01,5,11,9999.9,9999.9,481.7,bet placed
2018-04-29_1_01,11,5,9999.9,9999.9,481.7,bet placed
2018-05-19_1_02,2,10,9999.9,4215.3,548.6,bet placed
2018-05-19_1_02,5,10,9999.9,6082.9,480.0,bet placed
2018-05-19_1_02,6,10,9999.9,9999.9,612.4,bet placed
2018-05-19_1_02,7,10,9999.9,9068.3,705.1,bet placed
2018-05-19_1_02,10,6,9999.9,9999.9,612.4,bet placed
2018-05-27_1_09,1,7,9999.9,9999.9,792.1,bet placed
2018-05-27_1_09,3,7,9999.9,9999.9,941.4,bet placed
2018-05-27_1_09,3,8,9999.9,8153.5,472.2,bet placed
2018-05-27_1_09,7,1,9999.9,9999.9,792.1,bet placed
2018-05-27_1_09,7,3,9999.9,9999.9,941.4,bet placed
2018-05-27_1_09,7,10,9999.9,6978.3,667.2,bet placed
2018-05-27_1_09,8,7,9999.9,9244.9,501.4,bet placed
2018-05-27_1_09,10,1,9999.9,9281.4,385.5,bet placed
2018-05-27_1_09,11,7,9999.9,7866.7,358.2,bet placed
2018-06-03_1_08,5,10,9999.9,9999.9,1101.4,bet placed
2018-06-03_1_08,5,12,9999.9,9999.9,1071.3,bet placed
2018-06-03_1_08,5,16,9999.9,9999.9,1211.6,bet placed
2018-06-03_1_08,7,16,9999.9,7501.2,515.0,bet placed
2018-06-03_1_08,9,5,9999.9,7999.0,1032.2,bet placed
2018-06-03_1_08,10,5,9999.9,9999.9,1101.4,bet placed
2018-06-03_1_08,10,16,9999.9,7595.7,690.4,bet placed
2018-06-03_1_08,12,5,9999.9,9999.9,1071.3,bet placed
2018-06-03_1_08,16,5,9999.9,9999.9,1211.6,bet placed
2018-06-29_2_07,4,6,9999.9,5385.3,97.7,bet placed
2018-08-18_1_01,3,12,9999.9,9999.9,372.0,bet placed
2018-08-18_1_01,4,11,9999.9,4019.5,566.6,bet placed
2018-08-18_1_01,4,12,9999.9,6301.7,588.3,bet placed
2018-08-18_1_01,12,3,9999.9,9999.9,372.0,bet placed
2018-10-05_3_02,3,10,9999.9,9999.9,991.4,bet placed
2018-10-05_3_02,10,3,9999.9,9999.9,991.4,bet placed
2018-10-06_1_02,4,9,9999.9,8649.6,366.1,bet placed
2018-10-06_1_02,5,9,9999.9,9274.5,454.0,bet placed
2018-10-06_1_02,7,9,9999.9,9641.1,574.1,bet placed
2018-10-06_1_02,11,7,9999.9,6418.9,147.8,bet placed
2018-10-06_1_02,11,9,9999.9,6319.1,452.4,bet placed
2018-10-27_1_10,9,12,9999.9,6324.1,486.0,bet placed
2018-11-03_1_05,8,4,9999.9,8882.0,694.1,bet placed
2018-11-03_1_11,5,11,9999.9,7462.6,1271.8,bet placed
2018-11-03_1_11,5,14,9999.9,9999.9,449.3,bet placed
2018-11-03_1_11,14,1,9999.9,9338.3,635.9,bet placed
2018-11-03_1_11,14,5,9999.9,9999.9,449.3,bet placed
2018-11-04_1_04,8,5,9999.9,9451.9,734.3,bet placed
2018-11-04_1_04,9,5,9999.9,5315.8,786.9,bet placed
2018-11-04_1_04,11,5,9999.9,6534.0,569.8,bet placed
2018-11-16_3_01,1,10,9999.9,4945.9,381.2,bet placed
2018-11-16_3_01,3,6,9999.9,5730.4,468.2,bet placed
2018-11-16_3_01,3,10,9999.9,8934.6,747.2,bet placed
2018-11-16_3_01,4,10,9999.9,4694.4,355.9,bet placed
2018-11-16_3_01,6,10,9999.9,9999.9,603.4,bet placed
2018-11-16_3_01,7,10,9999.9,9999.9,400.1,bet placed
2018-11-16_3_01,10,6,9999.9,9999.9,603.4,bet placed
2018-11-16_3_01,10,7,9999.9,9999.9,400.1,bet placed
2018-11-16_3_01,12,6,9999.9,7418.9,366.3,bet placed
2018-11-16_3_01,12,7,9999.9,7288.7,129.2,bet placed
2018-11-16_3_01,12,10,9999.9,9031.7,1151.4,bet placed
2018-11-16_3_02,1,9,9999.9,8580.2,1037.7,bet placed
2018-11-16_3_06,3,10,9999.9,8905.7,413.6,bet placed
2018-11-16_3_06,6,1,9999.9,6999.5,408.8,bet placed
2018-11-17_1_03,3,5,9999.9,4665.3,352.1,bet placed
2018-11-17_1_03,5,8,9999.9,9999.9,393.9,bet placed
2018-11-17_1_03,8,5,9999.9,9999.9,393.9,bet placed
2018-11-17_1_03,12,5,9999.9,3470.3,269.3,bet placed
2018-11-17_1_04,8,1,9999.9,6425.6,549.3,bet placed
2018-11-17_1_04,10,1,9999.9,8471.9,593.8,bet placed
2018-11-17_1_04,12,3,9999.9,4009.2,560.9,bet placed
2018-11-18_1_02,2,9,9999.9,7135.7,479.7,bet placed
2018-11-18_1_02,3,9,9999.9,3502.0,327.4,bet placed
2018-11-18_1_02,3,12,9999.9,7353.2,248.3,bet placed
2018-11-18_1_02,4,8,9999.9,9999.9,540.1,bet placed
2018-11-18_1_02,4,9,9999.9,6720.2,712.1,bet placed
2018-11-18_1_02,4,12,9999.9,9999.9,665.8,bet placed
2018-11-18_1_02,8,4,9999.9,9999.9,540.1,bet placed
2018-11-18_1_02,8,9,9999.9,9999.9,453.7,bet placed
2018-11-18_1_02,8,12,9999.9,9999.9,572.2,bet placed
2018-11-18_1_02,9,8,9999.9,9999.9,453.7,bet placed
2018-11-18_1_02,9,12,9999.9,9999.9,572.2,bet placed
2018-11-18_1_02,12,4,9999.9,9999.9,665.8,bet placed
2018-11-18_1_02,12,8,9999.9,9999.9,572.2,bet placed
2018-11-18_1_02,12,9,9999.9,9999.9,572.2,bet placed
2018-11-18_3_05,2,12,9999.9,3862.5,463.3,bet placed
2018-11-18_3_05,12,15,9999.9,9999.9,532.4,bet placed
2018-11-18_3_05,13,10,9999.9,4150.3,985.6,bet placed
2018-11-18_3_05,15,12,9999.9,9999.9,532.4,bet placed
2018-11-23_3_05,9,12,9999.9,7489.4,558.0,bet placed
2018-12-01_1_01,3,8,9999.9,8231.7,649.8,bet placed
2018-12-01_1_01,3,12,9999.9,9999.9,633.5,bet placed
2018-12-01_1_01,11,3,9999.9,8923.4,430.6,bet placed
2018-12-01_1_01,12,3,9999.9,9999.9,633.5,bet placed
2018-12-01_1_01,12,8,9999.9,8633.2,467.1,bet placed
2018-12-08_1_02,4,11,9999.9,9411.3,375.5,bet placed
2018-12-08_1_03,6,11,9999.9,9966.6,364.8,bet placed
2018-12-09_1_09,3,15,9999.9,9999.9,830.8,bet placed
2018-12-09_1_09,15,3,9999.9,9999.9,830.8,bet placed
2018-12-14_3_01,1,8,9999.9,7510.0,410.2,bet placed
2018-12-14_3_01,5,10,9999.9,9999.9,427.1,bet placed
2018-12-14_3_01,8,10,9999.9,7727.7,689.9,bet placed
2018-12-14_3_01,10,5,9999.9,9999.9,427.1,bet placed
2018-12-16_1_02,6,11,9999.9,7293.7,512.7,bet placed
2018-12-16_1_05,3,9,9999.9,6336.3,361.8,bet placed
2018-12-16_1_05,9,11,9999.9,9498.2,458.2,bet placed
2018-12-22_1_07,1,10,9999.9,6281.4,366.9,bet placed
2018-12-23_1_03,3,10,9999.9,8992.2,278.5,bet placed
2018-12-23_1_03,6,10,9999.9,9999.9,372.2,bet placed
2018-12-23_1_03,10,6,9999.9,9999.9,372.2,bet placed
2018-12-30_3_04,4,11,9999.9,8016.4,460.7,bet placed
2019-01-05_1_02,2,10,9999.9,5911.7,399.7,bet placed
2019-01-05_1_02,3,10,9999.9,3443.8,318.3,bet placed
2019-01-05_1_02,4,10,9999.9,3919.9,382.8,bet placed
2019-01-05_1_02,6,10,9999.9,9999.9,1046.1,bet placed
2019-01-05_1_02,7,10,9999.9,9074.5,413.5,bet placed
2019-01-05_1_02,10,6,9999.9,9999.9,1046.1,bet placed
2019-01-05_1_05,1,11,9999.9,7670.6,383.1,bet placed
2019-01-13_1_02,6,9,9999.9,8565.4,444.7,bet placed
2019-01-13_1_02,7,5,9999.9,9819.6,522.2,bet placed
2019-01-13_1_10,1,6,9999.9,9999.9,606.6,bet placed
2019-01-13_1_10,5,12,9999.9,9999.9,519.5,bet placed
2019-01-13_1_10,6,1,9999.9,9999.9,606.6,bet placed
2019-01-13_1_10,12,1,9999.9,9281.4,724.3,bet placed
2019-01-13_1_10,12,5,9999.9,9999.9,519.5,bet placed
2019-01-13_1_10,12,6,9999.9,9694.3,566.3,bet placed
2019-02-16_1_04,6,12,9999.9,5079.3,345.0,bet placed
2019-02-16_1_04,8,12,9999.9,9080.6,448.6,bet placed
2019-02-17_1_06,5,12,9999.9,5606.9,418.1,bet placed
2019-02-17_3_01,2,11,9999.9,8967.7,508.5,bet placed
2019-02-17_3_01,5,11,9999.9,6671.6,333.8,bet placed
2019-02-17_3_01,6,11,9999.9,5730.4,361.2,bet placed
2019-02-17_3_01,8,11,9999.9,7644.0,320.7,bet placed
2019-02-22_3_04,12,6,9999.9,5833.3,555.8,bet placed
2019-03-01_3_01,5,10,9999.9,8824.6,526.6,bet placed
2019-03-02_1_01,9,3,9999.9,7770.9,381.9,bet placed
2019-03-02_1_01,11,9,9999.9,8958.2,914.3,bet placed
2019-03-03_1_10,6,2,9999.9,7736.3,392.3,bet placed
2019-03-08_3_01,9,5,9999.9,1484.6,250.1,bet placed
2019-03-08_3_01,11,4,9999.9,9553.7,545.0,bet placed
2019-03-08_3_01,11,5,9999.9,6530.4,328.8,bet placed
2019-03-08_3_01,12,4,9999.9,9131.0,705.1,bet placed
2019-03-08_3_01,12,5,9999.9,8598.3,485.0,bet placed
2019-03-08_3_07,2,8,9999.9,9999.9,514.0,bet placed
2019-03-08_3_07,2,9,9999.9,9999.9,958.1,bet placed
2019-03-08_3_07,6,9,9999.9,7891.4,533.4,bet placed
2019-03-08_3_07,8,2,9999.9,9999.9,514.0,bet placed
2019-03-08_3_07,9,2,9999.9,9999.9,958.1,bet placed
2019-03-08_3_07,12,8,9999.9,6487.5,364.4,bet placed
2019-03-15_3_01,7,12,9999.9,9999.9,436.3,bet placed
2019-03-15_3_01,12,7,9999.9,9999.9,436.3,bet placed
2019-03-16_1_01,1,12,9999.9,5528.9,744.6,bet placed
2019-03-16_1_01,2,11,9999.9,5583.4,514.8,bet placed
2019-03-16_1_01,2,12,9999.9,6286.5,687.3,bet placed
2019-03-16_1_01,4,12,9999.9,6381.1,576.5,bet placed
2019-03-16_1_01,5,12,9999.9,6503.3,482.1,bet placed
2019-03-16_1_01,7,12,9999.9,5812.9,432.8,bet placed
2019-03-16_1_01,8,12,9999.9,7444.6,348.9,bet placed
2019-03-16_1_01,9,12,9999.9,7284.8,538.0,bet placed
2019-03-16_1_01,10,12,9999.9,8279.8,769.8,bet placed
2019-03-22_3_01,2,9,9999.9,9999.9,292.7,bet placed
2019-03-22_3_01,9,2,9999.9,9999.9,292.7,bet placed
2019-03-22_3_01,9,6,9999.9,9213.2,415.6,bet placed
2019-03-29_3_01,2,10,9999.9,9999.9,808.8,bet placed
2019-03-29_3_01,10,2,9999.9,9999.9,808.8,bet placed
2019-03-30_1_01,4,8,9999.9,6423.7,266.9,bet placed
2019-03-30_1_01,10,8,9999.9,4923.7,371.1,bet placed
2019-03-30_1_01,11,8,9999.9,3956.3,485.4,bet placed
2019-03-31_1_03,12,3,9999.9,4358.9,564.1,bet placed
2019-04-05_2_02,5,12,9999.9,4836.1,263.4,bet placed
2019-04-05_2_02,9,12,9999.9,8060.2,313.3,bet placed
2019-04-05_3_01,7,3,9999.9,6095.7,287.6,bet placed
2019-04-05_3_04,11,3,9999.9,5473.4,665.9,bet placed
2019-04-07_1_04,3,9,9999.9,6889.9,466.5,bet placed
2019-04-07_1_04,5,11,9999.9,7437.2,421.0,bet placed
2019-04-14_1_04,2,8,9999.9,9479.2,244.9,bet placed
2019-04-14_1_04,2,9,9999.9,8453.3,401.5,bet placed
2019-04-20_1_01,5,11,9999.9,9999.9,1227.7,bet placed
2019-04-20_1_01,11,3,9999.9,4951.9,954.4,bet placed
2019-04-20_1_01,11,5,9999.9,9999.9,1227.7,bet placed
2019-04-20_1_01,11,7,9999.9,4487.2,417.3,bet placed
2019-04-20_1_02,5,11,9999.9,9999.9,437.8,bet placed
2019-04-20_1_02,6,11,9999.9,5985.3,310.9,bet placed
2019-04-20_1_02,10,8,9999.9,5102.9,604.3,bet placed
2019-04-20_1_02,11,5,9999.9,9999.9,437.8,bet placed
2019-04-20_1_02,11,8,9999.9,5934.0,737.5,bet placed
2019-04-20_1_02,12,8,9999.9,3344.4,277.4,bet placed
2019-04-26_3_01,5,11,9999.9,9064.1,381.5,bet placed
2019-04-27_1_03,3,9,9999.9,9999.9,453.9,bet placed
2019-04-27_1_03,9,3,9999.9,9999.9,453.9,bet placed
2019-04-27_1_04,6,12,9999.9,4781.4,268.5,bet placed
2019-04-28_1_01,6,12,9999.9,9999.9,470.9,bet placed
2019-04-28_1_01,12,3,9999.9,7967.7,478.9,bet placed
2019-04-28_1_01,12,6,9999.9,9999.9,470.9,bet placed
2019-04-28_3_06,5,14,9999.9,9508.8,277.8,bet placed
2019-05-03_3_02,1,12,9999.9,8176.2,527.7,bet placed
2019-05-04_1_02,9,7,9999.9,9291.4,346.9,bet placed
2019-05-04_1_02,12,7,9999.9,6760.4,385.2,bet placed
2019-05-12_3_06,4,12,9999.9,4739.6,398.2,bet placed
2019-05-17_3_01,14,3,9999.9,9144.6,963.1,bet placed
2019-06-21_2_07,5,7,9999.9,803.3,17.0,bet placed
2019-06-22_1_10,7,11,9999.9,7209.5,580.3,bet placed
2019-06-22_1_10,13,4,9999.9,7780.7,534.0,bet placed
2019-06-30_1_02,2,8,9999.9,6084.7,490.0,bet placed
2019-08-10_1_03,4,12,9999.9,9999.9,614.8,bet placed
2019-08-10_1_03,6,12,9999.9,9999.9,468.8,bet placed
2019-08-10_1_03,12,4,9999.9,9999.9,614.8,bet placed
2019-08-10_1_03,12,6,9999.9,9999.9,468.8,bet placed
2019-08-18_3_05,2,15,9999.9,3336.1,304.3,bet placed
2019-08-18_3_05,6,14,9999.9,9999.9,473.9,bet placed
2019-08-18_3_05,6,15,9999.9,9999.9,1135.9,bet placed
2019-08-18_3_05,10,15,9999.9,9999.9,893.7,bet placed
2019-08-18_3_05,12,15,9999.9,7043.6,651.4,bet placed
2019-08-18_3_05,14,6,9999.9,9999.9,473.9,bet placed
2019-08-18_3_05,15,6,9999.9,9999.9,1135.9,bet placed
2019-08-18_3_05,15,10,9999.9,9999.9,893.7,bet placed
2019-08-18_3_05,16,6,9999.9,7324.8,341.3,bet placed
2019-08-24_1_08,2,10,9999.9,5441.5,766.6,bet placed
2019-08-24_1_08,7,10,9999.9,9999.9,540.3,bet placed
2019-08-24_1_08,8,10,9999.9,4943.9,378.4,bet placed
2019-08-24_1_08,10,7,9999.9,9999.9,540.3,bet placed
2019-09-01_1_03,5,9,9999.9,9999.9,718.2,bet placed
2019-09-01_1_03,9,5,9999.9,9999.9,718.2,bet placed
2019-09-01_3_01,4,10,9999.9,4103.8,551.0,bet placed
2019-09-01_3_01,4,12,9999.9,5180.3,435.1,bet placed
2019-09-01_3_01,5,12,9999.9,9999.9,702.1,bet placed
2019-09-01_3_01,12,5,9999.9,9999.9,702.1,bet placed
2019-09-08_1_07,11,16,9999.9,5514.9,775.7,bet placed
2019-09-20_3_01,3,12,9999.9,7555.7,808.3,bet placed
2019-09-20_3_01,5,10,9999.9,7830.4,287.1,bet placed
2019-09-20_3_01,12,4,9999.9,7622.6,489.5,bet placed
2019-09-20_3_01,12,7,9999.9,9900.6,448.4,bet placed
2019-09-21_1_02,1,11,9999.9,7681.6,443.3,bet placed
2019-09-21_1_02,2,11,9999.9,9725.0,602.1,bet placed
2019-09-21_1_02,3,11,9999.9,9999.9,474.0,bet placed
2019-09-21_1_02,11,3,9999.9,9999.9,474.0,bet placed
2019-09-29_1_01,3,10,9999.9,2745.0,295.5,bet placed
2019-09-29_1_01,7,10,9999.9,6819.7,385.0,bet placed
2019-09-29_1_01,10,5,9999.9,9403.7,908.6,bet placed
2019-10-05_1_01,6,11,9999.9,9999.9,697.0,bet placed
2019-10-05_1_01,9,2,9999.9,4908.6,263.7,bet placed
2019-10-05_1_01,9,6,9999.9,7318.9,442.9,bet placed
2019-10-05_1_01,11,6,9999.9,9999.9,697.0,bet placed
2019-10-06_1_01,4,11,9999.9,6516.9,902.0,bet placed
2019-10-06_1_01,7,11,9999.9,9999.9,531.6,bet placed
2019-10-06_1_01,11,7,9999.9,9999.9,531.6,bet placed
2019-10-06_1_02,3,11,9999.9,9999.9,1125.2,bet placed
2019-10-06_1_02,6,11,9999.9,9999.9,1019.5,bet placed
2019-10-06_1_02,8,11,9999.9,9999.9,773.0,bet placed
2019-10-06_1_02,11,3,9999.9,9999.9,1125.2,bet placed
2019-10-06_1_02,11,5,9999.9,9250.9,799.5,bet placed
2019-10-06_1_02,11,6,9999.9,9999.9,1019.5,bet placed
2019-10-06_1_02,11,8,9999.9,9999.9,773.0,bet placed
2019-10-06_3_03,9,11,9999.9,7720.4,455.5,bet placed
2019-10-06_3_03,11,8,9999.9,8831.0,316.1,bet placed
2019-10-12_1_09,4,8,9999.9,7717.6,542.8,bet placed
2019-10-12_1_09,5,8,9999.9,6371.3,555.9,bet placed
2019-10-12_1_09,7,8,9999.9,8773.9,311.8,bet placed
2019-10-12_1_11,3,7,9999.9,4584.7,382.9,bet placed
2019-10-18_3_01,4,10,9999.9,9999.9,541.0,bet placed
2019-10-18_3_01,6,10,9999.9,5517.7,580.3,bet placed
2019-10-18_3_01,10,4,9999.9,9999.9,541.0,bet placed
2019-10-18_3_02,6,10,9999.9,5894.8,238.3,bet placed
2019-10-20_3_06,2,9,9999.9,9999.9,657.6,bet placed
2019-10-20_3_06,2,13,9999.9,9620.2,473.9,bet placed
2019-10-20_3_06,8,9,9999.9,8767.3,388.7,bet placed
2019-10-20_3_06,9,2,9999.9,9999.9,657.6,bet placed
2019-10-25_3_01,5,9,9999.9,7132.9,418.3,bet placed
2019-10-25_3_01,6,11,9999.9,9999.9,2148.1,bet placed
2019-10-25_3_01,9,6,9999.9,9010.0,459.2,bet placed
2019-10-25_3_01,9,11,9999.9,9999.9,539.3,bet placed
2019-10-25_3_01,11,6,9999.9,9999.9,2148.1,bet placed
2019-10-25_3_01,11,9,9999.9,9999.9,539.3,bet placed
2019-10-27_1_01,2,12,9999.9,8749.9,493.9,bet placed
2019-11-01_3_01,6,1,9999.9,6728.5,283.8,bet placed
2019-11-02_1_01,1,9,9999.9,9999.9,315.6,bet placed
2019-11-02_1_01,1,10,9999.9,9999.9,1260.3,bet placed
2019-11-02_1_01,1,11,9999.9,9999.9,271.6,bet placed
2019-11-02_1_01,1,12,9999.9,9999.9,658.8,bet placed
2019-11-02_1_01,2,10,9999.9,9999.9,1428.9,bet placed
2019-11-02_1_01,2,12,9999.9,9999.9,388.7,bet placed
2019-11-02_1_01,3,10,9999.9,7802.6,918.1,bet placed
2019-11-02_1_01,6,1,9999.9,3676.8,322.1,bet placed
2019-11-02_1_01,6,10,9999.9,4429.2,194.9,bet placed
2019-11-02_1_01,7,10,9999.9,2917.5,288.2,bet placed
2019-11-02_1_01,8,1,9999.9,3414.9,95.2,bet placed
2019-11-02_1_01,8,10,9999.9,3958.8,293.6,bet placed
2019-11-02_1_01,9,1,9999.9,9999.9,315.6,bet placed
2019-11-02_1_01,9,2,9999.9,7063.4,247.1,bet placed
2019-11-02_1_01,9,10,9999.9,9999.9,398.6,bet placed
2019-11-02_1_01,10,1,9999.9,9999.9,1260.3,bet placed
2019-11-02_1_01,10,2,9999.9,9999.9,1428.9,bet placed
2019-11-02_1_01,10,5,9999.9,7712.9,406.6,bet placed
2019-11-02_1_01,10,9,9999.9,9999.9,398.6,bet placed
2019-11-02_1_01,10,12,9999.9,9999.9,609.3,bet placed
2019-11-02_1_01,11,1,9999.9,9999.9,271.6,bet placed
2019-11-02_1_01,12,1,9999.9,9999.9,658.8,bet placed
2019-11-02_1_01,12,2,9999.9,9999.9,388.7,bet placed
2019-11-02_1_01,12,10,9999.9,9999.9,609.3,bet placed
2019-11-03_1_01,1,9,9999.9,4020.4,292.1,bet placed
2019-11-03_1_01,9,3,9999.9,9624.2,377.3,bet placed
2019-11-08_3_01,6,8,9999.9,5956.8,523.4,bet placed
2019-11-08_3_01,6,10,9999.9,7017.0,991.0,bet placed
2019-11-09_1_01,5,8,9999.9,9678.4,603.8,bet placed
2019-11-09_1_01,6,12,9999.9,9999.9,453.2,bet placed
2019-11-09_1_01,8,6,9999.9,7789.9,413.9,bet placed
2019-11-09_1_01,8,12,9999.9,9999.9,1538.7,bet placed
2019-11-09_1_01,11,8,9999.9,5130.7,394.2,bet placed
2019-11-09_1_01,12,5,9999.9,9060.6,377.8,bet placed
2019-11-09_1_01,12,6,9999.9,9999.9,453.2,bet placed
2019-11-09_1_01,12,8,9999.9,9999.9,1538.7,bet placed
2019-11-10_1_09,3,15,9999.9,5281.2,567.5,bet placed
2019-11-10_1_09,4,15,9999.9,5606.8,527.8,bet placed
2019-11-10_1_09,4,16,9999.9,5937.1,457.6,bet placed
2019-11-10_1_09,5,15,9999.9,5045.4,230.9,bet placed
2019-11-10_1_09,8,15,9999.9,5380.3,481.1,bet placed
2019-11-10_1_09,9,15,9999.9,8877.4,708.8,bet placed
